"","TBR","HOU","Series Winner"
"71017","0","3","HOU"
"71018","2","3","HOU"
"71019","3","1","TBR"
"71020","2","3","HOU"
"71021","3","2","TBR"
"71022","2","3","HOU"
"71023","2","3","HOU"
"71024","2","3","HOU"
"71025","1","3","HOU"
"71026","0","3","HOU"
"71027","3","2","TBR"
"71028","2","3","HOU"
"71029","1","3","HOU"
"71030","0","3","HOU"
"71031","1","3","HOU"
"71032","0","3","HOU"
"71033","2","3","HOU"
"71034","1","3","HOU"
"71035","0","3","HOU"
"71036","0","3","HOU"
"71037","2","3","HOU"
"71038","0","3","HOU"
"71039","2","3","HOU"
"71040","1","3","HOU"
"71041","2","3","HOU"
"71042","2","3","HOU"
"71043","2","3","HOU"
"71044","0","3","HOU"
"71045","3","1","TBR"
"71046","1","3","HOU"
"71047","1","3","HOU"
"71048","0","3","HOU"
"71049","0","3","HOU"
"71050","3","1","TBR"
"71051","0","3","HOU"
"71052","3","2","TBR"
"71053","0","3","HOU"
"71054","0","3","HOU"
"71055","2","3","HOU"
"71056","1","3","HOU"
"71057","1","3","HOU"
"71058","0","3","HOU"
"71059","2","3","HOU"
"71060","0","3","HOU"
"71061","2","3","HOU"
"71062","2","3","HOU"
"71063","2","3","HOU"
"71064","0","3","HOU"
"71065","0","3","HOU"
"71066","0","3","HOU"
"71067","0","3","HOU"
"71068","3","1","TBR"
"71069","3","2","TBR"
"71070","3","1","TBR"
"71071","3","2","TBR"
"71072","0","3","HOU"
"71073","1","3","HOU"
"71074","0","3","HOU"
"71075","0","3","HOU"
"71076","3","2","TBR"
"71077","2","3","HOU"
"71078","2","3","HOU"
"71079","2","3","HOU"
"71080","3","1","TBR"
"71081","2","3","HOU"
"71082","1","3","HOU"
"71083","0","3","HOU"
"71084","0","3","HOU"
"71085","2","3","HOU"
"71086","0","3","HOU"
"71087","2","3","HOU"
"71088","3","2","TBR"
"71089","3","0","TBR"
"71090","2","3","HOU"
"71091","1","3","HOU"
"71092","0","3","HOU"
"71093","2","3","HOU"
"71094","3","1","TBR"
"71095","3","2","TBR"
"71096","0","3","HOU"
"71097","3","2","TBR"
"71098","3","1","TBR"
"71099","1","3","HOU"
"71100","2","3","HOU"
"71101","0","3","HOU"
"71102","2","3","HOU"
"71103","0","3","HOU"
"71104","3","1","TBR"
"71105","0","3","HOU"
"71106","0","3","HOU"
"71107","3","2","TBR"
"71108","0","3","HOU"
"71109","0","3","HOU"
"71110","3","2","TBR"
"71111","1","3","HOU"
"71112","1","3","HOU"
"71113","1","3","HOU"
"71114","2","3","HOU"
"71115","0","3","HOU"
"71116","0","3","HOU"
"71117","0","3","HOU"
"71118","2","3","HOU"
"71119","1","3","HOU"
"71120","0","3","HOU"
"71121","0","3","HOU"
"71122","2","3","HOU"
"71123","3","1","TBR"
"71124","3","1","TBR"
"71125","3","2","TBR"
"71126","2","3","HOU"
"71127","1","3","HOU"
"71128","2","3","HOU"
"71129","3","1","TBR"
"71130","3","0","TBR"
"71131","2","3","HOU"
"71132","1","3","HOU"
"71133","2","3","HOU"
"71134","0","3","HOU"
"71135","0","3","HOU"
"71136","3","1","TBR"
"71137","0","3","HOU"
"71138","1","3","HOU"
"71139","2","3","HOU"
"71140","2","3","HOU"
"71141","0","3","HOU"
"71142","0","3","HOU"
"71143","3","2","TBR"
"71144","0","3","HOU"
"71145","3","2","TBR"
"71146","0","3","HOU"
"71147","3","1","TBR"
"71148","0","3","HOU"
"71149","3","1","TBR"
"71150","0","3","HOU"
"71151","2","3","HOU"
"71152","2","3","HOU"
"71153","0","3","HOU"
"71154","3","2","TBR"
"71155","1","3","HOU"
"71156","2","3","HOU"
"71157","3","2","TBR"
"71158","3","1","TBR"
"71159","0","3","HOU"
"71160","3","1","TBR"
"71161","3","2","TBR"
"71162","0","3","HOU"
"71163","2","3","HOU"
"71164","3","1","TBR"
"71165","1","3","HOU"
"71166","0","3","HOU"
"71167","2","3","HOU"
"71168","0","3","HOU"
"71169","3","2","TBR"
"71170","0","3","HOU"
"71171","1","3","HOU"
"71172","1","3","HOU"
"71173","0","3","HOU"
"71174","0","3","HOU"
"71175","3","2","TBR"
"71176","2","3","HOU"
"71177","0","3","HOU"
"71178","3","2","TBR"
"71179","0","3","HOU"
"71180","0","3","HOU"
"71181","0","3","HOU"
"71182","0","3","HOU"
"71183","3","2","TBR"
"71184","2","3","HOU"
"71185","3","2","TBR"
"71186","3","2","TBR"
"71187","1","3","HOU"
"71188","3","2","TBR"
"71189","2","3","HOU"
"71190","1","3","HOU"
"71191","1","3","HOU"
"71192","2","3","HOU"
"71193","3","1","TBR"
"71194","3","1","TBR"
"71195","1","3","HOU"
"71196","0","3","HOU"
"71197","0","3","HOU"
"71198","3","0","TBR"
"71199","0","3","HOU"
"71200","2","3","HOU"
"71201","0","3","HOU"
"71202","2","3","HOU"
"71203","0","3","HOU"
"71204","0","3","HOU"
"71205","2","3","HOU"
"71206","0","3","HOU"
"71207","1","3","HOU"
"71208","1","3","HOU"
"71209","1","3","HOU"
"71210","0","3","HOU"
"71211","1","3","HOU"
"71212","0","3","HOU"
"71213","2","3","HOU"
"71214","1","3","HOU"
"71215","3","1","TBR"
"71216","3","1","TBR"
"71217","3","2","TBR"
"71218","2","3","HOU"
"71219","1","3","HOU"
"71220","3","2","TBR"
"71221","0","3","HOU"
"71222","0","3","HOU"
"71223","2","3","HOU"
"71224","2","3","HOU"
"71225","0","3","HOU"
"71226","0","3","HOU"
"71227","0","3","HOU"
"71228","0","3","HOU"
"71229","1","3","HOU"
"71230","1","3","HOU"
"71231","0","3","HOU"
"71232","0","3","HOU"
"71233","2","3","HOU"
"71234","0","3","HOU"
"71235","3","1","TBR"
"71236","0","3","HOU"
"71237","3","2","TBR"
"71238","0","3","HOU"
"71239","0","3","HOU"
"71240","3","2","TBR"
"71241","0","3","HOU"
"71242","0","3","HOU"
"71243","2","3","HOU"
"71244","3","2","TBR"
"71245","2","3","HOU"
"71246","1","3","HOU"
"71247","1","3","HOU"
"71248","2","3","HOU"
"71249","3","0","TBR"
"71250","2","3","HOU"
"71251","2","3","HOU"
"71252","0","3","HOU"
"71253","0","3","HOU"
"71254","3","1","TBR"
"71255","2","3","HOU"
"71256","0","3","HOU"
"71257","2","3","HOU"
"71258","0","3","HOU"
"71259","3","2","TBR"
"71260","2","3","HOU"
"71261","0","3","HOU"
"71262","3","2","TBR"
"71263","2","3","HOU"
"71264","3","1","TBR"
"71265","3","1","TBR"
"71266","3","0","TBR"
"71267","0","3","HOU"
"71268","0","3","HOU"
"71269","3","0","TBR"
"71270","1","3","HOU"
"71271","1","3","HOU"
"71272","0","3","HOU"
"71273","0","3","HOU"
"71274","3","1","TBR"
"71275","0","3","HOU"
"71276","2","3","HOU"
"71277","2","3","HOU"
"71278","1","3","HOU"
"71279","1","3","HOU"
"71280","2","3","HOU"
"71281","1","3","HOU"
"71282","3","2","TBR"
"71283","1","3","HOU"
"71284","1","3","HOU"
"71285","2","3","HOU"
"71286","3","1","TBR"
"71287","3","2","TBR"
"71288","2","3","HOU"
"71289","0","3","HOU"
"71290","0","3","HOU"
"71291","0","3","HOU"
"71292","2","3","HOU"
"71293","3","2","TBR"
"71294","0","3","HOU"
"71295","2","3","HOU"
"71296","1","3","HOU"
"71297","2","3","HOU"
"71298","3","2","TBR"
"71299","0","3","HOU"
"71300","3","2","TBR"
"71301","2","3","HOU"
"71302","3","2","TBR"
"71303","3","2","TBR"
"71304","1","3","HOU"
"71305","1","3","HOU"
"71306","0","3","HOU"
"71307","1","3","HOU"
"71308","0","3","HOU"
"71309","0","3","HOU"
"71310","2","3","HOU"
"71311","1","3","HOU"
"71312","0","3","HOU"
"71313","3","2","TBR"
"71314","2","3","HOU"
"71315","1","3","HOU"
"71316","0","3","HOU"
"71317","1","3","HOU"
"71318","3","2","TBR"
"71319","0","3","HOU"
"71320","1","3","HOU"
"71321","3","2","TBR"
"71322","0","3","HOU"
"71323","0","3","HOU"
"71324","0","3","HOU"
"71325","3","1","TBR"
"71326","3","0","TBR"
"71327","2","3","HOU"
"71328","0","3","HOU"
"71329","1","3","HOU"
"71330","0","3","HOU"
"71331","2","3","HOU"
"71332","0","3","HOU"
"71333","0","3","HOU"
"71334","0","3","HOU"
"71335","2","3","HOU"
"71336","3","0","TBR"
"71337","2","3","HOU"
"71338","1","3","HOU"
"71339","3","1","TBR"
"71340","1","3","HOU"
"71341","1","3","HOU"
"71342","0","3","HOU"
"71343","0","3","HOU"
"71344","0","3","HOU"
"71345","0","3","HOU"
"71346","1","3","HOU"
"71347","1","3","HOU"
"71348","0","3","HOU"
"71349","1","3","HOU"
"71350","1","3","HOU"
"71351","3","1","TBR"
"71352","1","3","HOU"
"71353","0","3","HOU"
"71354","2","3","HOU"
"71355","1","3","HOU"
"71356","1","3","HOU"
"71357","3","0","TBR"
"71358","3","1","TBR"
"71359","3","2","TBR"
"71360","3","2","TBR"
"71361","1","3","HOU"
"71362","0","3","HOU"
"71363","0","3","HOU"
"71364","3","1","TBR"
"71365","1","3","HOU"
"71366","2","3","HOU"
"71367","3","2","TBR"
"71368","2","3","HOU"
"71369","1","3","HOU"
"71370","3","2","TBR"
"71371","0","3","HOU"
"71372","0","3","HOU"
"71373","3","1","TBR"
"71374","0","3","HOU"
"71375","0","3","HOU"
"71376","0","3","HOU"
"71377","0","3","HOU"
"71378","2","3","HOU"
"71379","1","3","HOU"
"71380","0","3","HOU"
"71381","0","3","HOU"
"71382","3","1","TBR"
"71383","0","3","HOU"
"71384","0","3","HOU"
"71385","0","3","HOU"
"71386","0","3","HOU"
"71387","1","3","HOU"
"71388","2","3","HOU"
"71389","3","1","TBR"
"71390","3","2","TBR"
"71391","0","3","HOU"
"71392","3","1","TBR"
"71393","2","3","HOU"
"71394","2","3","HOU"
"71395","0","3","HOU"
"71396","1","3","HOU"
"71397","0","3","HOU"
"71398","1","3","HOU"
"71399","0","3","HOU"
"71400","3","1","TBR"
"71401","1","3","HOU"
"71402","1","3","HOU"
"71403","1","3","HOU"
"71404","3","2","TBR"
"71405","3","2","TBR"
"71406","2","3","HOU"
"71407","1","3","HOU"
"71408","1","3","HOU"
"71409","0","3","HOU"
"71410","0","3","HOU"
"71411","0","3","HOU"
"71412","3","2","TBR"
"71413","3","2","TBR"
"71414","2","3","HOU"
"71415","0","3","HOU"
"71416","2","3","HOU"
"71417","2","3","HOU"
"71418","0","3","HOU"
"71419","1","3","HOU"
"71420","3","0","TBR"
"71421","0","3","HOU"
"71422","0","3","HOU"
"71423","2","3","HOU"
"71424","1","3","HOU"
"71425","1","3","HOU"
"71426","3","2","TBR"
"71427","0","3","HOU"
"71428","1","3","HOU"
"71429","0","3","HOU"
"71430","1","3","HOU"
"71431","3","1","TBR"
"71432","2","3","HOU"
"71433","0","3","HOU"
"71434","3","2","TBR"
"71435","1","3","HOU"
"71436","0","3","HOU"
"71437","3","0","TBR"
"71438","3","2","TBR"
"71439","0","3","HOU"
"71440","2","3","HOU"
"71441","0","3","HOU"
"71442","3","0","TBR"
"71443","3","2","TBR"
"71444","2","3","HOU"
"71445","0","3","HOU"
"71446","0","3","HOU"
"71447","0","3","HOU"
"71448","0","3","HOU"
"71449","0","3","HOU"
"71450","1","3","HOU"
"71451","3","1","TBR"
"71452","3","1","TBR"
"71453","2","3","HOU"
"71454","0","3","HOU"
"71455","0","3","HOU"
"71456","0","3","HOU"
"71457","1","3","HOU"
"71458","0","3","HOU"
"71459","0","3","HOU"
"71460","2","3","HOU"
"71461","0","3","HOU"
"71462","2","3","HOU"
"71463","0","3","HOU"
"71464","2","3","HOU"
"71465","2","3","HOU"
"71466","1","3","HOU"
"71467","3","2","TBR"
"71468","3","2","TBR"
"71469","3","2","TBR"
"71470","0","3","HOU"
"71471","1","3","HOU"
"71472","1","3","HOU"
"71473","2","3","HOU"
"71474","0","3","HOU"
"71475","2","3","HOU"
"71476","0","3","HOU"
"71477","3","0","TBR"
"71478","1","3","HOU"
"71479","3","1","TBR"
"71480","2","3","HOU"
"71481","1","3","HOU"
"71482","0","3","HOU"
"71483","1","3","HOU"
"71484","0","3","HOU"
"71485","0","3","HOU"
"71486","0","3","HOU"
"71487","3","2","TBR"
"71488","3","1","TBR"
"71489","0","3","HOU"
"71490","2","3","HOU"
"71491","3","2","TBR"
"71492","3","1","TBR"
"71493","3","2","TBR"
"71494","2","3","HOU"
"71495","1","3","HOU"
"71496","3","1","TBR"
"71497","3","2","TBR"
"71498","0","3","HOU"
"71499","0","3","HOU"
"71500","2","3","HOU"
"71501","3","2","TBR"
"71502","1","3","HOU"
"71503","2","3","HOU"
"71504","0","3","HOU"
"71505","2","3","HOU"
"71506","0","3","HOU"
"71507","2","3","HOU"
"71508","0","3","HOU"
"71509","0","3","HOU"
"71510","1","3","HOU"
"71511","0","3","HOU"
"71512","0","3","HOU"
"71513","2","3","HOU"
"71514","2","3","HOU"
"71515","1","3","HOU"
"71516","3","1","TBR"
"71517","3","1","TBR"
"71518","1","3","HOU"
"71519","2","3","HOU"
"71520","0","3","HOU"
"71521","3","0","TBR"
"71522","0","3","HOU"
"71523","0","3","HOU"
"71524","3","2","TBR"
"71525","3","2","TBR"
"71526","0","3","HOU"
"71527","2","3","HOU"
"71528","0","3","HOU"
"71529","1","3","HOU"
"71530","1","3","HOU"
"71531","1","3","HOU"
"71532","2","3","HOU"
"71533","0","3","HOU"
"71534","3","1","TBR"
"71535","3","2","TBR"
"71536","0","3","HOU"
"71537","2","3","HOU"
"71538","0","3","HOU"
"71539","3","1","TBR"
"71540","2","3","HOU"
"71541","1","3","HOU"
"71542","2","3","HOU"
"71543","1","3","HOU"
"71544","0","3","HOU"
"71545","0","3","HOU"
"71546","1","3","HOU"
"71547","2","3","HOU"
"71548","2","3","HOU"
"71549","1","3","HOU"
"71550","0","3","HOU"
"71551","0","3","HOU"
"71552","3","2","TBR"
"71553","2","3","HOU"
"71554","0","3","HOU"
"71555","2","3","HOU"
"71556","0","3","HOU"
"71557","0","3","HOU"
"71558","0","3","HOU"
"71559","1","3","HOU"
"71560","2","3","HOU"
"71561","0","3","HOU"
"71562","0","3","HOU"
"71563","3","1","TBR"
"71564","2","3","HOU"
"71565","3","0","TBR"
"71566","0","3","HOU"
"71567","3","2","TBR"
"71568","3","1","TBR"
"71569","3","1","TBR"
"71570","2","3","HOU"
"71571","0","3","HOU"
"71572","3","0","TBR"
"71573","0","3","HOU"
"71574","3","1","TBR"
"71575","0","3","HOU"
"71576","1","3","HOU"
"71577","3","1","TBR"
"71578","3","2","TBR"
"71579","1","3","HOU"
"71580","0","3","HOU"
"71581","1","3","HOU"
"71582","3","2","TBR"
"71583","0","3","HOU"
"71584","0","3","HOU"
"71585","1","3","HOU"
"71586","0","3","HOU"
"71587","1","3","HOU"
"71588","2","3","HOU"
"71589","0","3","HOU"
"71590","3","1","TBR"
"71591","0","3","HOU"
"71592","3","1","TBR"
"71593","1","3","HOU"
"71594","0","3","HOU"
"71595","1","3","HOU"
"71596","0","3","HOU"
"71597","1","3","HOU"
"71598","3","1","TBR"
"71599","3","2","TBR"
"71600","2","3","HOU"
"71601","3","0","TBR"
"71602","3","1","TBR"
"71603","0","3","HOU"
"71604","2","3","HOU"
"71605","0","3","HOU"
"71606","3","0","TBR"
"71607","2","3","HOU"
"71608","3","1","TBR"
"71609","1","3","HOU"
"71610","0","3","HOU"
"71611","3","2","TBR"
"71612","1","3","HOU"
"71613","3","2","TBR"
"71614","1","3","HOU"
"71615","3","2","TBR"
"71616","0","3","HOU"
"71617","3","2","TBR"
"71618","3","2","TBR"
"71619","3","2","TBR"
"71620","3","1","TBR"
"71621","2","3","HOU"
"71622","3","2","TBR"
"71623","2","3","HOU"
"71624","3","0","TBR"
"71625","1","3","HOU"
"71626","0","3","HOU"
"71627","3","0","TBR"
"71628","3","0","TBR"
"71629","0","3","HOU"
"71630","0","3","HOU"
"71631","0","3","HOU"
"71632","3","1","TBR"
"71633","0","3","HOU"
"71634","1","3","HOU"
"71635","2","3","HOU"
"71636","3","0","TBR"
"71637","0","3","HOU"
"71638","3","1","TBR"
"71639","1","3","HOU"
"71640","3","2","TBR"
"71641","2","3","HOU"
"71642","3","2","TBR"
"71643","0","3","HOU"
"71644","3","2","TBR"
"71645","1","3","HOU"
"71646","2","3","HOU"
"71647","2","3","HOU"
"71648","0","3","HOU"
"71649","1","3","HOU"
"71650","0","3","HOU"
"71651","2","3","HOU"
"71652","2","3","HOU"
"71653","2","3","HOU"
"71654","3","2","TBR"
"71655","3","0","TBR"
"71656","3","1","TBR"
"71657","1","3","HOU"
"71658","3","1","TBR"
"71659","2","3","HOU"
"71660","0","3","HOU"
"71661","2","3","HOU"
"71662","0","3","HOU"
"71663","1","3","HOU"
"71664","3","2","TBR"
"71665","3","1","TBR"
"71666","1","3","HOU"
"71667","3","1","TBR"
"71668","2","3","HOU"
"71669","0","3","HOU"
"71670","0","3","HOU"
"71671","2","3","HOU"
"71672","0","3","HOU"
"71673","0","3","HOU"
"71674","0","3","HOU"
"71675","1","3","HOU"
"71676","2","3","HOU"
"71677","0","3","HOU"
"71678","3","2","TBR"
"71679","0","3","HOU"
"71680","1","3","HOU"
"71681","3","0","TBR"
"71682","0","3","HOU"
"71683","2","3","HOU"
"71684","1","3","HOU"
"71685","3","1","TBR"
"71686","1","3","HOU"
"71687","1","3","HOU"
"71688","1","3","HOU"
"71689","0","3","HOU"
"71690","1","3","HOU"
"71691","0","3","HOU"
"71692","0","3","HOU"
"71693","0","3","HOU"
"71694","3","1","TBR"
"71695","2","3","HOU"
"71696","3","1","TBR"
"71697","2","3","HOU"
"71698","3","2","TBR"
"71699","2","3","HOU"
"71700","0","3","HOU"
"71701","1","3","HOU"
"71702","2","3","HOU"
"71703","0","3","HOU"
"71704","0","3","HOU"
"71705","3","1","TBR"
"71706","0","3","HOU"
"71707","0","3","HOU"
"71708","0","3","HOU"
"71709","2","3","HOU"
"71710","0","3","HOU"
"71711","3","1","TBR"
"71712","2","3","HOU"
"71713","0","3","HOU"
"71714","0","3","HOU"
"71715","3","2","TBR"
"71716","0","3","HOU"
"71717","0","3","HOU"
"71718","3","2","TBR"
"71719","3","2","TBR"
"71720","3","1","TBR"
"71721","0","3","HOU"
"71722","0","3","HOU"
"71723","3","1","TBR"
"71724","2","3","HOU"
"71725","1","3","HOU"
"71726","1","3","HOU"
"71727","0","3","HOU"
"71728","1","3","HOU"
"71729","0","3","HOU"
"71730","0","3","HOU"
"71731","0","3","HOU"
"71732","1","3","HOU"
"71733","3","2","TBR"
"71734","0","3","HOU"
"71735","0","3","HOU"
"71736","0","3","HOU"
"71737","0","3","HOU"
"71738","1","3","HOU"
"71739","0","3","HOU"
"71740","2","3","HOU"
"71741","2","3","HOU"
"71742","3","1","TBR"
"71743","1","3","HOU"
"71744","0","3","HOU"
"71745","0","3","HOU"
"71746","0","3","HOU"
"71747","0","3","HOU"
"71748","1","3","HOU"
"71749","1","3","HOU"
"71750","1","3","HOU"
"71751","0","3","HOU"
"71752","3","1","TBR"
"71753","1","3","HOU"
"71754","0","3","HOU"
"71755","3","1","TBR"
"71756","0","3","HOU"
"71757","1","3","HOU"
"71758","3","1","TBR"
"71759","0","3","HOU"
"71760","1","3","HOU"
"71761","1","3","HOU"
"71762","3","1","TBR"
"71763","3","0","TBR"
"71764","3","2","TBR"
"71765","2","3","HOU"
"71766","3","1","TBR"
"71767","1","3","HOU"
"71768","3","2","TBR"
"71769","0","3","HOU"
"71770","3","1","TBR"
"71771","3","2","TBR"
"71772","2","3","HOU"
"71773","0","3","HOU"
"71774","1","3","HOU"
"71775","0","3","HOU"
"71776","1","3","HOU"
"71777","2","3","HOU"
"71778","2","3","HOU"
"71779","3","2","TBR"
"71780","0","3","HOU"
"71781","0","3","HOU"
"71782","0","3","HOU"
"71783","2","3","HOU"
"71784","3","1","TBR"
"71785","3","2","TBR"
"71786","0","3","HOU"
"71787","0","3","HOU"
"71788","0","3","HOU"
"71789","2","3","HOU"
"71790","0","3","HOU"
"71791","2","3","HOU"
"71792","3","1","TBR"
"71793","0","3","HOU"
"71794","2","3","HOU"
"71795","2","3","HOU"
"71796","0","3","HOU"
"71797","0","3","HOU"
"71798","1","3","HOU"
"71799","0","3","HOU"
"71800","0","3","HOU"
"71801","3","0","TBR"
"71802","3","2","TBR"
"71803","0","3","HOU"
"71804","1","3","HOU"
"71805","2","3","HOU"
"71806","3","0","TBR"
"71807","3","2","TBR"
"71808","0","3","HOU"
"71809","3","2","TBR"
"71810","0","3","HOU"
"71811","0","3","HOU"
"71812","3","1","TBR"
"71813","1","3","HOU"
"71814","2","3","HOU"
"71815","3","1","TBR"
"71816","3","1","TBR"
"71817","0","3","HOU"
"71818","0","3","HOU"
"71819","1","3","HOU"
"71820","1","3","HOU"
"71821","3","2","TBR"
"71822","1","3","HOU"
"71823","0","3","HOU"
"71824","1","3","HOU"
"71825","3","2","TBR"
"71826","2","3","HOU"
"71827","1","3","HOU"
"71828","3","2","TBR"
"71829","2","3","HOU"
"71830","3","1","TBR"
"71831","1","3","HOU"
"71832","1","3","HOU"
"71833","2","3","HOU"
"71834","3","2","TBR"
"71835","2","3","HOU"
"71836","0","3","HOU"
"71837","0","3","HOU"
"71838","0","3","HOU"
"71839","0","3","HOU"
"71840","3","2","TBR"
"71841","1","3","HOU"
"71842","0","3","HOU"
"71843","2","3","HOU"
"71844","1","3","HOU"
"71845","0","3","HOU"
"71846","0","3","HOU"
"71847","1","3","HOU"
"71848","2","3","HOU"
"71849","1","3","HOU"
"71850","1","3","HOU"
"71851","1","3","HOU"
"71852","3","2","TBR"
"71853","3","2","TBR"
"71854","3","2","TBR"
"71855","2","3","HOU"
"71856","1","3","HOU"
"71857","1","3","HOU"
"71858","0","3","HOU"
"71859","2","3","HOU"
"71860","2","3","HOU"
"71861","2","3","HOU"
"71862","0","3","HOU"
"71863","0","3","HOU"
"71864","0","3","HOU"
"71865","3","2","TBR"
"71866","0","3","HOU"
"71867","0","3","HOU"
"71868","3","1","TBR"
"71869","0","3","HOU"
"71870","3","0","TBR"
"71871","2","3","HOU"
"71872","2","3","HOU"
"71873","2","3","HOU"
"71874","1","3","HOU"
"71875","2","3","HOU"
"71876","2","3","HOU"
"71877","0","3","HOU"
"71878","2","3","HOU"
"71879","1","3","HOU"
"71880","1","3","HOU"
"71881","1","3","HOU"
"71882","3","1","TBR"
"71883","0","3","HOU"
"71884","1","3","HOU"
"71885","2","3","HOU"
"71886","0","3","HOU"
"71887","0","3","HOU"
"71888","3","1","TBR"
"71889","0","3","HOU"
"71890","1","3","HOU"
"71891","2","3","HOU"
"71892","3","2","TBR"
"71893","1","3","HOU"
"71894","0","3","HOU"
"71895","3","1","TBR"
"71896","0","3","HOU"
"71897","0","3","HOU"
"71898","3","1","TBR"
"71899","2","3","HOU"
"71900","2","3","HOU"
"71901","2","3","HOU"
"71902","0","3","HOU"
"71903","3","2","TBR"
"71904","0","3","HOU"
"71905","2","3","HOU"
"71906","0","3","HOU"
"71907","2","3","HOU"
"71908","0","3","HOU"
"71909","0","3","HOU"
"71910","2","3","HOU"
"71911","0","3","HOU"
"71912","0","3","HOU"
"71913","1","3","HOU"
"71914","2","3","HOU"
"71915","0","3","HOU"
"71916","2","3","HOU"
"71917","1","3","HOU"
"71918","3","1","TBR"
"71919","1","3","HOU"
"71920","2","3","HOU"
"71921","3","1","TBR"
"71922","0","3","HOU"
"71923","3","1","TBR"
"71924","1","3","HOU"
"71925","0","3","HOU"
"71926","3","1","TBR"
"71927","0","3","HOU"
"71928","3","1","TBR"
"71929","3","2","TBR"
"71930","0","3","HOU"
"71931","3","1","TBR"
"71932","0","3","HOU"
"71933","1","3","HOU"
"71934","1","3","HOU"
"71935","1","3","HOU"
"71936","0","3","HOU"
"71937","0","3","HOU"
"71938","3","2","TBR"
"71939","0","3","HOU"
"71940","0","3","HOU"
"71941","2","3","HOU"
"71942","1","3","HOU"
"71943","0","3","HOU"
"71944","0","3","HOU"
"71945","0","3","HOU"
"71946","0","3","HOU"
"71947","3","1","TBR"
"71948","1","3","HOU"
"71949","3","1","TBR"
"71950","2","3","HOU"
"71951","1","3","HOU"
"71952","0","3","HOU"
"71953","2","3","HOU"
"71954","1","3","HOU"
"71955","0","3","HOU"
"71956","1","3","HOU"
"71957","3","1","TBR"
"71958","0","3","HOU"
"71959","0","3","HOU"
"71960","0","3","HOU"
"71961","0","3","HOU"
"71962","1","3","HOU"
"71963","2","3","HOU"
"71964","0","3","HOU"
"71965","0","3","HOU"
"71966","3","1","TBR"
"71967","0","3","HOU"
"71968","3","2","TBR"
"71969","0","3","HOU"
"71970","3","2","TBR"
"71971","0","3","HOU"
"71972","1","3","HOU"
"71973","3","1","TBR"
"71974","0","3","HOU"
"71975","2","3","HOU"
"71976","2","3","HOU"
"71977","3","2","TBR"
"71978","1","3","HOU"
"71979","2","3","HOU"
"71980","3","1","TBR"
"71981","0","3","HOU"
"71982","3","2","TBR"
"71983","3","1","TBR"
"71984","3","1","TBR"
"71985","3","0","TBR"
"71986","0","3","HOU"
"71987","3","1","TBR"
